7.9974, -3.2856
8.0892, -3.0952
8.1794, -2.8824
8.2749, -2.6484
8.3595, -2.4325
8.4163, -2.2663
8.4540, -2.1752
8.5404, -1.9598
8.6032, -1.7929
8.6565, -1.6378
8.7192, -1.5066
8.7766, -1.3400
8.8311, -1.2383
8.8973, -1.1115
8.9721, -0.9360
9.0143, -0.8739
9.0766, -0.7873
9.1626, -0.6234
9.2570, -0.5363
9.3403, -0.4639
9.4413, -0.3601
9.5332, -0.2769
9.6179, -0.2423
9.7291, -0.1876
9.7974, -0.1682
9.8646, -0.1394
9.9297, -0.1305
9.9785, -0.1293
10.0488, -0.1275
10.1084, -0.1234
10.1597, -0.1611
10.2495, -0.1794
10.3407, -0.2773
10.3865, -0.3501
10.4462, -0.4444
10.5204, -0.5288
10.6152, -0.7348
10.6977, -0.9269
10.7893, -1.2245
10.8798, -1.4980
10.9724, -1.8570
11.0570, -2.2032
11.1472, -2.5995
11.1810, -2.7765
11.2360, -3.0189
11.2799, -3.2205
11.3150, -3.3864
11.3505, -3.5367
11.4202, -3.8600
11.4659, -4.1153
11.5176, -4.3685
11.5977, -4.7904
11.6680, -5.1365
11.7192, -5.3638
11.7769, -5.6731
11.8457, -6.0384
11.9019, -6.3078
11.9611, -6.5902
12.0067, -6.7869
