10.01624, 0.26777
10.36045, 0.19528
10.55206, 0.16258
10.79592, 0.14412
11.31847, 0.12605
12.00655, 0.13188
12.78163, 0.14062
13.07774, 0.13610
13.35644, 0.13622
14.33188, 0.15439
15.11571, 0.16458
15.58601, 0.17407
15.79503, 0.17908
15.98664, 0.19310
16.45694, 0.20723
16.85756, 0.22598
17.51947, 0.27215
17.71107, 0.28208
18.19879, 0.33802
18.55856, 0.40549
18.82585, 0.45438
19.10891, 0.53577
19.28745, 0.60318
19.56905, 0.73487
19.75430, 0.84269
19.95598, 1.00288
