8.0009, -3.6844
8.0811, -3.8618
8.1768, -4.1371
8.2823, -4.5126
8.3585, -4.8271
8.4494, -5.2675
8.5378, -5.7662
8.6144, -6.2739
8.6885, -6.8137
8.7559, -7.3789
8.8127, -7.8964
8.8701, -8.4627
8.9151, -8.9709
8.9609, -9.4645
9.0089, -10.0318
9.0503, -10.5488
9.0962, -11.1496
9.1446, -11.7833
9.1842, -12.3088
9.2239, -12.8476
9.2581, -13.3034
9.2870, -13.6914
9.3184, -14.1169
9.3637, -14.7412
9.3925, -15.1435
9.4361, -15.7066
9.4719, -16.0968
9.5014, -16.4501
9.5515, -17.0072
9.6136, -17.6878
9.6705, -18.1816
9.7324, -18.7316
9.7977, -19.2389
9.8368, -19.5159
9.8887, -19.7519
9.9357, -20.0040
9.9927, -20.1513
10.0485, -19.9905
10.1133, -19.7137
10.1521, -19.3888
10.2117, -18.8253
10.2577, -18.2910
10.3038, -17.6638
10.3394, -17.1125
10.3729, -16.6280
10.4085, -16.0287
10.4590, -15.2993
10.5193, -14.5072
10.5760, -13.7374
10.6262, -13.1361
10.6760, -12.5374
10.7190, -12.0623
10.7811, -11.4741
10.8373, -10.9564
10.9149, -10.3499
10.9798, -9.8869
11.0565, -9.4445
11.1450, -9.0264
11.2360, -8.6757
11.3123, -8.4760
11.4178, -8.2643
11.4795, -8.1879
11.5558, -8.1355
11.6467, -8.1243
11.7303, -8.1460
11.8163, -8.2411
11.8975, -8.3774
12.0033, -8.5397
