7.9946, -3.5247
8.0193, -3.6199
8.0653, -3.8333
8.1029, -4.0148
8.1736, -4.1680
8.2326, -4.3436
8.2723, -4.5098
8.3534, -4.8250
8.4208, -5.1522
8.4522, -5.2895
8.5385, -5.7899
8.6136, -6.2738
8.7173, -7.0679
8.8098, -7.9118
8.8541, -8.3171
8.8938, -8.7599
8.9394, -9.2685
8.9635, -9.5444
8.9955, -9.9597
9.0355, -10.4562
9.0709, -10.8696
9.1265, -11.5650
9.1656, -12.1135
9.2175, -12.8775
9.2523, -13.3309
9.3126, -14.0834
9.3552, -14.6487
9.4318, -15.6670
9.4867, -16.3578
9.5410, -16.9069
9.6158, -17.6471
9.6816, -18.3198
9.7206, -18.6720
9.7934, -19.1943
9.9675, -20.1128
10.0819, -19.9839
10.1124, -19.6871
10.1631, -19.3429
10.2014, -18.9202
10.2300, -18.5756
10.2608, -18.1131
10.3379, -17.1171
10.3632, -16.7643
10.4184, -15.9221
10.4428, -15.5564
10.5153, -14.5048
10.5892, -13.5590
10.6346, -13.0108
10.6946, -12.3122
10.7423, -11.8212
10.8009, -11.2610
10.8751, -10.6356
10.9509, -10.0727
10.9927, -9.8093
11.0539, -9.4458
11.1091, -9.1787
11.1558, -8.9805
11.2007, -8.7740
11.2379, -8.6915
11.3064, -8.4796
11.3693, -8.3491
11.4140, -8.2788
11.4631, -8.2089
11.5103, -8.1354
11.5937, -8.1354
11.6625, -8.1533
11.7153, -8.1870
11.7773, -8.2204
11.8421, -8.2880
11.9546, -8.4833
12.0104, -8.5737
